id,type,label
14161,ManuscriptPart,Seal 1 (14161)
14162,ManuscriptPart,Seal 2 (14162)
14163,ManuscriptPart,Seal 3 (14163)
14164,ManuscriptPart,Seal 4 (14164)
14165,ManuscriptPart,Seal 5 (14165)
14166,ManuscriptPart,Seal 1 (14166)
14167,ManuscriptPart,Seal 2 (14167)
14168,ManuscriptPart,Seal 3 (14168)
14169,ManuscriptPart,Marginal annotation 1 (14169)
14170,ManuscriptPart,Addition 1 (14170)
14171,ManuscriptPart,Marginal annotation 1 (14171)
14172,ManuscriptPart,Seal 1 (14172)
14173,ManuscriptPart,Seal 2 (14173)
14174,ManuscriptPart,Seal 3 (14174)
14175,ManuscriptPart,Seal 4 (14175)
14176,ManuscriptPart,Seal 5 (14176)
14177,ManuscriptPart,Seal 6 (14177)
14178,ManuscriptPart,Seal 7 (14178)
14179,ManuscriptPart,Seal 1 (14179)
14180,ManuscriptPart,Seal 2 (14180)
14181,ManuscriptPart,Seal 3 (14181)
14182,ManuscriptPart,Seal 4 (14182)
14183,ManuscriptPart,Seal 5 (14183)
14184,ManuscriptPart,Seal 6 (14184)
14185,ManuscriptPart,Seal 7 (14185)
14186,ManuscriptPart,Addition 1 (14186)
14187,ManuscriptPart,Ownership mark 1 (14187)
14188,ManuscriptPart,Ownership mark 2 (14188)
14189,ManuscriptPart,Ownership mark 3 (14189)
14190,ManuscriptPart,Ownership mark 4 (14190)
14191,ManuscriptPart,Ownership mark 5 (14191)
14192,ManuscriptPart,Supplementary note 1 (14192)
14193,ManuscriptPart,Marginal annotation 1 (14193)
14194,ManuscriptPart,Seal 1 (14194)
14195,ManuscriptPart,Seal 2 (14195)
14196,ManuscriptPart,Seal 1 (14196)
14197,ManuscriptPart,Supplementary note 1 (14197)
14198,ManuscriptPart,Supplementary note 1 (14198)
14199,ManuscriptPart,Seal 1 (14199)
14200,ManuscriptPart,Seal 2 (14200)
14201,ManuscriptPart,Marginal annotation 1 (14201)
14202,ManuscriptPart,Seal 1 (14202)
14203,ManuscriptPart,Seal 2 (14203)
14204,ManuscriptPart,Seal 3 (14204)
14205,ManuscriptPart,Seal 4 (14205)
14206,ManuscriptPart,Seal 5 (14206)
14207,ManuscriptPart,Seal 6 (14207)
14208,ManuscriptPart,Seal 7 (14208)
14209,ManuscriptPart,Seal 8 (14209)
14210,ManuscriptPart,Seal 9 (14210)
14211,ManuscriptPart,Seal 1 (14211)
14212,ManuscriptPart,Addition 1 (14212)
14213,ManuscriptPart,Seal 1 (14213)
14214,ManuscriptPart,Seal 2 (14214)
14215,ManuscriptPart,Seal 3 (14215)
14216,ManuscriptPart,Seal 4 (14216)
14217,ManuscriptPart,Marginal annotation 1 (14217)
14218,ManuscriptPart,Marginal annotation 2 (14218)
14219,ManuscriptPart,Seal 1 (14219)
14220,ManuscriptPart,Seal 2 (14220)
14221,ManuscriptPart,Seal 3 (14221)
14222,ManuscriptPart,Seal of Muṣṭafā b. ʿAlī Ḥanafī Shādhli Islāmbūlī (14222)
14223,ManuscriptPart,Seal 1 (14223)
14224,ManuscriptPart,Seal 1 (14224)
14225,ManuscriptPart,Seal 2 (14225)
14226,ManuscriptPart,Seal 3 (14226)
14227,ManuscriptPart,Marginal annotation 1 (14227)
14228,ManuscriptPart,Seal 1 (14228)
14229,ManuscriptPart,Seal 1 (14229)
14230,ManuscriptPart,Seal 2 (14230)
14231,ManuscriptPart,Seal 3 (14231)
14232,ManuscriptPart,Seal 1 (14232)
14233,ManuscriptPart,Seal 2 (14233)
14234,ManuscriptPart,Seal 3 (14234)
14235,ManuscriptPart,Seal 4 (14235)
14236,ManuscriptPart,Seal 1 (14236)
14237,ManuscriptPart,Seal 2 (14237)
14238,ManuscriptPart,Seal 1 (14238)
14239,ManuscriptPart,Seal 1 (14239)
14240,ManuscriptPart,Seal 1 (14240)
14241,ManuscriptPart,Ownership mark 1 (14241)
14242,ManuscriptPart,Seal 1 (14242)
14243,ManuscriptPart,Marginal annotation 1 (14243)
14244,ManuscriptPart,Marginal annotation 2 (14244)
14245,ManuscriptPart,Addition 1 (14245)
14246,ManuscriptPart,Addition 1 (14246)
14247,ManuscriptPart,Seal 1 (14247)
14248,ManuscriptPart,Seal 1 (14248)
14249,ManuscriptPart,Seal 2 (14249)
14250,ManuscriptPart,Seal 3 (14250)
14251,ManuscriptPart,Seal 4 (14251)
14252,ManuscriptPart,Seal 5 (14252)
14253,ManuscriptPart,Seal 6 (14253)
14254,ManuscriptPart,Seal 7 (14254)
14255,ManuscriptPart,Seal 8 (14255)
14256,ManuscriptPart,Seal 9 (14256)
14257,ManuscriptPart,Seal 1 (14257)
14258,ManuscriptPart,Seal 2 (14258)
14259,ManuscriptPart,Seal 3 (14259)
14260,ManuscriptPart,Seal 4 (14260)
14261,ManuscriptPart,Seal 5 (14261)
14262,ManuscriptPart,Addition 1 (14262)
14263,ManuscriptPart,Seal 1 (14263)
14264,ManuscriptPart,Seal 1 (14264)
14265,ManuscriptPart,Seal 2 (14265)
14266,ManuscriptPart,Seal 3 (14266)
14267,ManuscriptPart,Seal 1 (14267)
14268,ManuscriptPart,Seal 2 (14268)
14269,ManuscriptPart,Seal 3 (14269)
14270,ManuscriptPart,Seal 1 (14270)
14271,ManuscriptPart,Seal 2 (14271)
14272,ManuscriptPart,Seal 3 (14272)
14273,ManuscriptPart,Ownership mark 1 (14273)
14274,ManuscriptPart,Ownership mark 2 (14274)
14275,ManuscriptPart,Supplementary note 1 (14275)
14276,ManuscriptPart,Ownership mark 1 (14276)
14277,ManuscriptPart,Addition 1 (14277)
14278,ManuscriptPart,Seal 1 (14278)
14279,ManuscriptPart,Seal 1 (14279)
14280,ManuscriptPart,Seal 2 (14280)
14281,ManuscriptPart,Seal 3 (14281)
14282,ManuscriptPart,Seal 4 (14282)
14283,ManuscriptPart,Marginal annotation 1 (14283)
14284,ManuscriptPart,Seal 1 (14284)
14285,ManuscriptPart,Ownership mark 1 (14285)
14286,ManuscriptPart,Seal 1 (14286)
14287,ManuscriptPart,A seal of Mahdī Bayānī (14287)
14288,ManuscriptPart,A seal of Bāyazīd II (14288)
14289,ManuscriptPart,Addition 1 (14289)
14290,ManuscriptPart,Marginal annotation 1 (14290)
14291,ManuscriptPart,Ownership mark 1 (14291)
14292,ManuscriptPart,Seal 1 (14292)
14293,ManuscriptPart,Seal 2 (14293)
14294,ManuscriptPart,Seal 3 (14294)
14295,ManuscriptPart,Seal 4 (14295)
14296,ManuscriptPart,Seal 1 (14296)
14297,ManuscriptPart,Seal 1 (14297)
14298,ManuscriptPart,Seal 2 (14298)
14299,ManuscriptPart,Seal 3 (14299)
14300,ManuscriptPart,Seal 1 (14300)
14301,ManuscriptPart,Seal 2 (14301)
14302,ManuscriptPart,Seal 3 (14302)
14303,ManuscriptPart,Seal 4 (14303)
14304,ManuscriptPart,Ownership mark 1 (14304)
14305,ManuscriptPart,Ownership mark 2 (14305)
14306,ManuscriptPart,Marginal annotation 1 (14306)
14307,ManuscriptPart,Ownership mark 1 (14307)
14308,ManuscriptPart,Ownership mark 2 (14308)
14309,ManuscriptPart,Seal 1 (14309)
14310,ManuscriptPart,Seal 2 (14310)
14311,ManuscriptPart,Seal 3 (14311)
14312,ManuscriptPart,Seal 4 (14312)
14313,ManuscriptPart,Seal 5 (14313)
14314,ManuscriptPart,Addition 1 (14314)
14315,ManuscriptPart,Seal 1 (14315)
14316,ManuscriptPart,Seal 2 (14316)
14317,ManuscriptPart,Seal 3 (14317)
14318,ManuscriptPart,Seal 4 (14318)
14319,ManuscriptPart,Ownership mark 1 (14319)
14320,ManuscriptPart,Ownership mark 2 (14320)
14321,ManuscriptPart,Seal 1 (14321)
14322,ManuscriptPart,Seal 1 (14322)
14323,ManuscriptPart,Seal 2 (14323)
14324,ManuscriptPart,Seal 3 (14324)
14325,ManuscriptPart,Seal 4 (14325)
14326,ManuscriptPart,Ownership mark 1 (14326)
14327,ManuscriptPart,Seal 1 (14327)
14328,ManuscriptPart,Seal 1 (14328)
14329,ManuscriptPart,Seal 1 (14329)
14330,ManuscriptPart,Seal 2 (14330)
14331,ManuscriptPart,Seal 1 (14331)
14332,ManuscriptPart,Seal 2 (14332)
14333,ManuscriptPart,Seal 3 (14333)
14334,ManuscriptPart,Seal 4 (14334)
14335,ManuscriptPart,Seal 5 (14335)
14336,ManuscriptPart,Seal 1 (14336)
14337,ManuscriptPart,Seal 1 (14337)
14338,ManuscriptPart,Marginal annotation 1 (14338)
14339,ManuscriptPart,Marginal annotation 2 (14339)
14340,ManuscriptPart,Seal 1 (14340)
14341,ManuscriptPart,Ownership mark 1 (14341)
14342,ManuscriptPart,Seal 1 (14342)
14343,ManuscriptPart,addition 1 (14343)
14344,ManuscriptPart,Seal 1 (14344)
14345,ManuscriptPart,Seal 2 (14345)
14346,ManuscriptPart,Seal 3 (14346)
14347,ManuscriptPart,Seal 4 (14347)
14348,ManuscriptPart,Seal 5 (14348)
14349,ManuscriptPart,Seal 1 (14349)
14350,ManuscriptPart,Seal 2 (14350)
14351,ManuscriptPart,Seal 3 (14351)
14352,ManuscriptPart,Ownership mark 1 (14352)
14353,ManuscriptPart,Seal 1 (14353)
14354,ManuscriptPart,Seal 2 (14354)
14355,ManuscriptPart,Seal 3 (14355)
14356,ManuscriptPart,Seal 4 (14356)
14357,ManuscriptPart,Seal 5 (14357)
14358,ManuscriptPart,Seal 1 (14358)
14359,ManuscriptPart,Seal 2 (14359)
14360,ManuscriptPart,Seal 3 (14360)
14361,ManuscriptPart,Seal 4 (14361)
14362,ManuscriptPart,Seal 1 (14362)
14363,ManuscriptPart,Supplementary note 1 (14363)
14364,ManuscriptPart,Ownership mark 1 (14364)
14365,ManuscriptPart,Ownership mark 2 (14365)
14366,ManuscriptPart,Ownership mark 3 (14366)
14367,ManuscriptPart,Ownership mark 4 (14367)
14368,ManuscriptPart,Ownership mark 5 (14368)
14369,ManuscriptPart,Seal 1 (14369)
14370,ManuscriptPart,Seal 2 (14370)
14371,ManuscriptPart,Seal 3 (14371)
14372,ManuscriptPart,Seal 4 (14372)
14373,ManuscriptPart,Ownership mark 1 (14373)
14374,ManuscriptPart,Marginal annotation 1 (14374)
14375,ManuscriptPart,Seal 1 (14375)
14376,ManuscriptPart,Seal 2 (14376)
14377,ManuscriptPart,Seal 1 (14377)
14378,ManuscriptPart,Seal 1 (14378)
14379,ManuscriptPart,Seal 1 (14379)
14380,ManuscriptPart,Seal 2 (14380)
14381,ManuscriptPart,Seal 3 (14381)
14382,ManuscriptPart,Seal 4 (14382)
14383,ManuscriptPart,Seal 5 (14383)
14384,ManuscriptPart,Seal 6 (14384)
14385,ManuscriptPart,Seal 7 (14385)
14386,ManuscriptPart,Seal 8 (14386)
14387,ManuscriptPart,Seal 1 (14387)
14388,ManuscriptPart,Seal 2 (14388)
14389,ManuscriptPart,Seal 3 (14389)
14390,ManuscriptPart,Seal 4 (14390)
14391,ManuscriptPart,Seal 5 (14391)
14392,ManuscriptPart,Seal 6 (14392)
14393,ManuscriptPart,addition 1 (14393)
14394,ManuscriptPart,Seal 1 (14394)
14395,ManuscriptPart,Ownership mark 1 (14395)
14396,ManuscriptPart,Ownership mark  by Qazi blabla (14396)
14397,ManuscriptPart,Marginal annotation 1 (14397)
14398,ManuscriptPart,Marginal annotation 1 (14398)
14399,ManuscriptPart,Seal 1 (14399)
14400,ManuscriptPart,Seal 1 (14400)
14401,ManuscriptPart,Marginal annotation 1 (14401)
14402,ManuscriptPart,Ownership mark 1 (14402)
14403,ManuscriptPart,Ownership mark 2 (14403)
14404,ManuscriptPart,Seal 1 (14404)
14405,ManuscriptPart,Seal 2 (14405)
14406,ManuscriptPart,Supplementary note 1 (14406)
14407,ManuscriptPart,Seal 1 (14407)
14408,ManuscriptPart,Seal 2 (14408)
14409,ManuscriptPart,Seal 3 (14409)
14410,ManuscriptPart,Marginal annotation 1 (14410)
14411,ManuscriptPart,Table of Contents 1 (14411)
14412,ManuscriptPart,Seal 1 (14412)
14413,ManuscriptPart,Addition 1 (14413)
14414,ManuscriptPart,Marginal annotation 1 (14414)
14415,ManuscriptPart,Marginal annotation 1 (14415)
14416,ManuscriptPart,Seal 1 (14416)
14417,ManuscriptPart,Ownership mark 1 (14417)
14418,ManuscriptPart,Seal 1 (14418)
14419,ManuscriptPart,Addition 1 (14419)
14420,ManuscriptPart,Seal 1 (14420)
14421,ManuscriptPart,Seal 1 (14421)
14422,ManuscriptPart,Seal 2 (14422)
14423,ManuscriptPart,Seal 3 (14423)
14424,ManuscriptPart,Addition 1 (14424)
14425,ManuscriptPart,Addition 2 (14425)
14426,ManuscriptPart,Marginal annotation 1 (14426)
14427,ManuscriptPart,Ownership mark 1 (14427)
14428,ManuscriptPart,Seal 1 (14428)
14429,ManuscriptPart,Addition 1 (14429)
14430,ManuscriptPart,Ownership mark 1 (14430)
14431,ManuscriptPart,Marginal annotation 1 (14431)
14432,ManuscriptPart,Marginal annotation 2 (14432)
14433,ManuscriptPart,Addition 1 (14433)
14434,ManuscriptPart,Addition 1 (14434)
14435,ManuscriptPart,Marginal annotation 1 (14435)
14436,ManuscriptPart,Marginal annotation 1 (14436)
14437,ManuscriptPart,Seal 1 (14437)
14438,ManuscriptPart,Seal 2 (14438)
14439,ManuscriptPart,Seal 1 (14439)
14440,ManuscriptPart,Marginal annotation 1 (14440)
14441,ManuscriptPart,Ijazah 1 (14441)
14442,ManuscriptPart,Seal 1 (14442)
14443,ManuscriptPart,Seal 1 (14443)
14444,ManuscriptPart,Marginal annotation 1 (14444)
14445,ManuscriptPart,Supplementary note 1 (14445)
14446,ManuscriptPart,Marginal annotation 2 (14446)
14447,ManuscriptPart,Supplementary note 1 (14447)
14448,ManuscriptPart,Marginal annotation 1 (14448)
14449,ManuscriptPart,Seal 1 (14449)
14450,ManuscriptPart,Seal 1 (14450)
14451,ManuscriptPart,Marginal annotation 1 (14451)
14452,ManuscriptPart,Ownership mark 1 (14452)
14453,ManuscriptPart,Ownership mark 2 (14453)
14454,ManuscriptPart,Seal 1 (14454)
14455,ManuscriptPart,Supplementary note 1 (14455)
14456,ManuscriptPart,Marginal annotation 1 (14456)
14457,ManuscriptPart,Seal 1 (14457)
14458,ManuscriptPart,Supplementary note 1 (14458)
14459,ManuscriptPart,Addition 1 (14459)
14460,ManuscriptPart,Ownership mark 1 (14460)
14461,ManuscriptPart,Supplementary note 1 (14461)
14462,ManuscriptPart,Marginal annotation 1 (14462)
14463,ManuscriptPart,Ownership mark 1 (14463)
14464,ManuscriptPart,Sama' 1 (14464)
14465,ManuscriptPart,Supplementary note 1 (14465)
14466,ManuscriptPart,Marginal annotation 1 (14466)
14467,ManuscriptPart,Marginal annotation 2 (14467)
14468,ManuscriptPart,Seal 1 (14468)
14469,ManuscriptPart,Seal 2 (14469)
14470,ManuscriptPart,Seal 3 (14470)
14471,ManuscriptPart,Marginal annotation 1 (14471)
14472,ManuscriptPart,Seal 1 (14472)
14473,ManuscriptPart,Seal 2 (14473)
14474,ManuscriptPart,Seal 2 (14474)
14475,ManuscriptPart,Seal 4 (14475)
14476,ManuscriptPart,Seal 1 (14476)
14477,ManuscriptPart,Marginal annotation 1 (14477)
14478,ManuscriptPart,Sama' 1 (14478)
14479,ManuscriptPart,Sama' 2 (14479)
14480,ManuscriptPart,Marginal annotation 3 (14480)
14481,ManuscriptPart,Ownership mark 1 (14481)
14482,ManuscriptPart,Supplementary note 1 (14482)
14483,ManuscriptPart,Marginal annotation 1 (14483)
14484,ManuscriptPart,Seal 1 (14484)
14485,ManuscriptPart,Seal 1 (14485)
14486,ManuscriptPart,Marginal annotation 1 (14486)
14487,ManuscriptPart,Addition 1 (14487)
14488,ManuscriptPart,Addition 1 (14488)
14489,ManuscriptPart,Marginal annotation 1 (14489)
14490,ManuscriptPart,Marginal annotation 1 (14490)
14491,ManuscriptPart,Ownership mark 1 (14491)
14492,ManuscriptPart,Marginal annotation 1 (14492)
14493,ManuscriptPart,Supplementary note 1 (14493)
14494,ManuscriptPart,Seal 1 (14494)
14495,ManuscriptPart,Seal 2 (14495)
14496,ManuscriptPart,Seal 3 (14496)
14497,ManuscriptPart,Supplementary note 1 (14497)
14498,ManuscriptPart,Sama' 1 (14498)
14499,ManuscriptPart,Supplementary note 1 (14499)
14500,ManuscriptPart,Addition 1 (14500)
14501,ManuscriptPart,Seal 1 (14501)
14502,ManuscriptPart,Supplementary note 1 (14502)
14503,ManuscriptPart,Marginal annotation 1 (14503)
14504,ManuscriptPart,Marginal annotation 2 (14504)
14505,ManuscriptPart,Seal 1 (14505)
14506,ManuscriptPart,Seal 2 (14506)
14507,ManuscriptPart,Seal 3 (14507)
14508,ManuscriptPart,Seal 4 (14508)
14509,ManuscriptPart,Ownership mark 1 (14509)
14510,ManuscriptPart,Addition 1 (14510)
14511,ManuscriptPart,Supplementary note 1 (14511)
14512,ManuscriptPart,Addition 1 (14512)
14513,ManuscriptPart,Table of Contents 1 (14513)
14514,ManuscriptPart,Addition 1 (14514)
14515,ManuscriptPart,Ownership mark 1 (14515)
14516,ManuscriptPart,Ownership mark 2 (14516)
14517,ManuscriptPart,Seal 1 (14517)
14518,ManuscriptPart,Supplementary note 1 (14518)
14519,ManuscriptPart,Marginal annotation 1 (14519)
14520,ManuscriptPart,Sama' 1 (14520)
14521,ManuscriptPart,Sama' 1 (14521)
14522,ManuscriptPart,Supplementary note 1 (14522)
14523,ManuscriptPart,Seal 1 (14523)
14524,ManuscriptPart,Seal 2 (14524)
14525,ManuscriptPart,Marginal annotation 1 (14525)
14526,ManuscriptPart,Marginal annotation 1 (14526)
14527,ManuscriptPart,Supplementary note 1 (14527)
14528,ManuscriptPart,Ownership mark 1 (14528)
14529,ManuscriptPart,Ownership mark 2 (14529)
14530,ManuscriptPart,Marginal annotation 1 (14530)
14531,ManuscriptPart,Marginal annotation 1 (14531)
14532,ManuscriptPart,Ownership mark 1 (14532)
14533,ManuscriptPart,Ownership mark 1 (14533)
14534,ManuscriptPart,Seal 1 (14534)
14535,ManuscriptPart,Seal 2 (14535)
14536,ManuscriptPart,Seal 3 (14536)
14537,ManuscriptPart,Addition 1 (14537)
14538,ManuscriptPart,Seal 1 (14538)
14539,ManuscriptPart,Seal 2 (14539)
14540,ManuscriptPart,Seal 1 (14540)
14541,ManuscriptPart,Seal 2 (14541)
14542,ManuscriptPart,Seal 3 (14542)
14543,ManuscriptPart,Marginal annotation 1 (14543)
14544,ManuscriptPart,Seal 1 (14544)
14545,ManuscriptPart,Ownership mark 1 (14545)
14546,ManuscriptPart,Seal 1 (14546)
14547,ManuscriptPart,Seal 2 (14547)
14548,ManuscriptPart,Marginal annotation 1 (14548)
14549,ManuscriptPart,Marginal annotation 2 (14549)
14550,ManuscriptPart,Ownership mark 1 (14550)
14551,ManuscriptPart,Seal 1 (14551)
14552,ManuscriptPart,Seal 2 (14552)
14553,ManuscriptPart,Seal 3 (14553)
14554,ManuscriptPart,Addition 1 (14554)
14555,ManuscriptPart,Marginal annotation 1 (14555)
14556,ManuscriptPart,Supplementary note 1 (14556)
14557,ManuscriptPart,Seal 1 (14557)
14558,ManuscriptPart,Seal 2 (14558)
14559,ManuscriptPart,Seal 1 (14559)
14560,ManuscriptPart,Seal 1 (14560)
14561,ManuscriptPart,Seal 2 (14561)
14562,ManuscriptPart,Addition 1 (14562)
14563,ManuscriptPart,seal (14563)
14564,ManuscriptPart,seal (14564)
14565,ManuscriptPart,oval seal (14565)
14566,ManuscriptPart,pointed oval seal (14566)
14567,ManuscriptPart,Addition 1 (14567)
14568,ManuscriptPart,Marginal annotation 1 (14568)
14569,ManuscriptPart,Supplementary note 1 (14569)
14570,ManuscriptPart,Addition 1 (14570)
14571,ManuscriptPart,Seal 1 (14571)
14572,ManuscriptPart,Supplementary note 1 (14572)
14573,ManuscriptPart,Addition 1 (14573)
14574,ManuscriptPart,Marginal annotation 1 (14574)
14575,ManuscriptPart,Addition 1 (14575)
14576,ManuscriptPart,Marginal annotation 1 (14576)
14577,ManuscriptPart,Addition 1 (14577)
14578,ManuscriptPart,Marginal annotation 1 (14578)
14579,ManuscriptPart,Marginal annotation 2 (14579)
14580,ManuscriptPart,Marginal annotation 3 (14580)
14581,ManuscriptPart,Seal 1 (14581)
14582,ManuscriptPart,Seal 2 (14582)
14583,ManuscriptPart,Seal 3 (14583)
14584,ManuscriptPart,Seal 4 (14584)
14585,ManuscriptPart,Seal 5 (14585)
14586,ManuscriptPart,Marginal annotation 1 (14586)
14587,ManuscriptPart,Seal 1 (14587)
14588,ManuscriptPart,Seal 1 (14588)
14589,ManuscriptPart,Seal 2 (14589)
14590,ManuscriptPart,Addition 1 (14590)
14591,ManuscriptPart,Seal 1 (14591)
14592,ManuscriptPart,Seal 2 (14592)
14593,ManuscriptPart,Supplementary note 1 (14593)
14594,ManuscriptPart,Marginal annotation 1 (14594)
14595,ManuscriptPart,Marginal annotation 2 (14595)
14596,ManuscriptPart,Marginal annotation 1 (14596)
14597,ManuscriptPart,Addition 1 (14597)
14598,ManuscriptPart,Addition 1 (14598)
14599,ManuscriptPart,Addition 2 (14599)
14600,ManuscriptPart,Marginal annotation 1 (14600)
14601,ManuscriptPart,Seal 1 (14601)
14602,ManuscriptPart,Seal 2 (14602)
14603,ManuscriptPart,Ownership mark 1 (14603)
14604,ManuscriptPart,Marginal annotation 1 (14604)
14605,ManuscriptPart,Ownership mark 2 (14605)
14606,ManuscriptPart,Seal 1 (14606)
14607,ManuscriptPart,Seal 2 (14607)
14608,ManuscriptPart,Supplementary note 1 (14608)
14609,ManuscriptPart,Supplementary note 2 (14609)
14610,ManuscriptPart,Seal 1 (14610)
14611,ManuscriptPart,Addition 1 (14611)
14612,ManuscriptPart,Marginal annotation 1 (14612)
14613,ManuscriptPart,Ownership mark 1 (14613)
14614,ManuscriptPart,Marginal annotation 1 (14614)
14615,ManuscriptPart,Marginal annotation 2 (14615)
14616,ManuscriptPart,Marginal annotation 3 (14616)
14617,ManuscriptPart,Marginal annotation 4 (14617)
14618,ManuscriptPart,Addition 1 (14618)
14619,ManuscriptPart,Supplementary note 1 (14619)
14620,ManuscriptPart,Supplementary note 2 (14620)
14621,ManuscriptPart,Addition 1 (14621)
14622,ManuscriptPart,Supplementary note 1 (14622)
14623,ManuscriptPart,Marginal annotation 1 (14623)
14624,ManuscriptPart,Marginal annotation 2 (14624)
14625,ManuscriptPart,Supplementary note 1 (14625)
14626,ManuscriptPart,Seal 1 (14626)
14627,ManuscriptPart,Marginal annotation 1 (14627)
14628,ManuscriptPart,Ownership mark 1 (14628)
14629,ManuscriptPart,Seal 1 (14629)
14630,ManuscriptPart,Seal 2 (14630)
14631,ManuscriptPart,Ijazah 1 (14631)
14632,ManuscriptPart,Ownership mark 1 (14632)
14633,ManuscriptPart,Table of Contents 1 (14633)
14634,ManuscriptPart,Marginal annotation 1 (14634)
14635,ManuscriptPart,Marginal annotation 2 (14635)
14636,ManuscriptPart,Seal 1 (14636)
14637,ManuscriptPart,Seal 2 (14637)
14638,ManuscriptPart,Marginal annotation 1 (14638)
14639,ManuscriptPart,Supplementary note 1 (14639)
14640,ManuscriptPart,Seal 1 (14640)
14641,ManuscriptPart,Seal 1 (14641)
14642,ManuscriptPart,Place of ownership (14642)
14643,ManuscriptPart,seal (14643)
14644,ManuscriptPart,Seal (14644)
14645,ManuscriptPart,Seal (14645)
14646,ManuscriptPart,Seal (14646)
14647,ManuscriptPart,Sama note (14647)
14648,ManuscriptPart,Ownership (14648)
14649,ManuscriptPart,Seal (14649)
14650,ManuscriptPart,Seal (14650)
14651,ManuscriptPart,Waqf endowment (14651)
14652,ManuscriptPart,Seal (14652)
14653,ManuscriptPart,Qira'a (14653)
14654,ManuscriptPart,Reading note (14654)
14655,ManuscriptPart,Reading note (14655)
14656,ManuscriptPart,Reading note (14656)
14657,ManuscriptPart,Reading note (14657)
14658,ManuscriptPart,Correction note (14658)
14659,ManuscriptPart,Qira'a (14659)
14660,ManuscriptPart,Seal (14660)
14661,ManuscriptPart,Seal (14661)
14662,ManuscriptPart,Muqābala (14662)
14663,ManuscriptPart,Reading note (14663)
14664,ManuscriptPart,Seal (14664)
14665,ManuscriptPart,Seal (14665)
14666,ManuscriptPart,Seal (14666)
14667,ManuscriptPart,Reading note (14667)
14668,ManuscriptPart,borrowing note (14668)
14669,ManuscriptPart,Seal (14669)
14670,ManuscriptPart,Seal (14670)
14671,ManuscriptPart,Seal (14671)
14672,ManuscriptPart,Muqābala (14672)
14673,ManuscriptPart,Reading note (14673)
14674,ManuscriptPart,Birth and death recording (14674)
14675,ManuscriptPart,Seal (14675)
14676,ManuscriptPart,Reading note (14676)
14677,ManuscriptPart,Ownership (14677)
14678,ManuscriptPart,Reading note (14678)
14679,ManuscriptPart,Seal (14679)
14680,ManuscriptPart,Seal (14680)
14681,ManuscriptPart,Ownership (14681)
14682,ManuscriptPart,Seal (14682)
14683,ManuscriptPart,Ownership (14683)
14684,ManuscriptPart,Ownership (14684)
14685,ManuscriptPart,Seal (14685)
14686,ManuscriptPart,birth recording (14686)
14687,ManuscriptPart,Qira'a (14687)
14688,ManuscriptPart,Seal (14688)
14689,ManuscriptPart,Reading note (14689)
14690,ManuscriptPart,Qira'a (14690)
14691,ManuscriptPart,Qira'a transmission (14691)
14692,ManuscriptPart,Ownership (14692)
14693,ManuscriptPart,Ownership (14693)
14694,ManuscriptPart,Qira'a (14694)
14695,ManuscriptPart,Waqf (14695)
14696,ManuscriptPart,Reading note (14696)
14697,ManuscriptPart,Seal (14697)
14698,ManuscriptPart,Reading note (14698)
14699,ManuscriptPart,Seal (14699)
14700,ManuscriptPart,Reading note (14700)
14701,ManuscriptPart,Reading note (14701)
14702,ManuscriptPart,Ownership (14702)
14703,ManuscriptPart,Seal 1 (14703)
14704,ManuscriptPart,Seal 2 (14704)
14705,ManuscriptPart,Marginal annotation 1 (14705)
14706,ManuscriptPart,Marginal annotation 2 (14706)
14707,ManuscriptPart,Marginal annotation 1 (14707)
14708,ManuscriptPart,Ownership mark 1 (14708)
14709,ManuscriptPart,Marginal annotation 2 (14709)
14710,ManuscriptPart,Table of Contents 1 (14710)
14711,ManuscriptPart,Ownership mark 1 (14711)
14712,ManuscriptPart,Seal 1 (14712)
14713,ManuscriptPart,Addition 1 (14713)
14714,ManuscriptPart,Correction note (14714)
14715,ManuscriptPart,Ownership (14715)
14716,ManuscriptPart,Reading note (14716)
14717,ManuscriptPart,Reading note2 (14717)
14718,ManuscriptPart,Seal (14718)
14719,ManuscriptPart,Muqabila (14719)
14720,ManuscriptPart,Muqabila 2 (14720)
14721,ManuscriptPart,Ownership note (14721)
14722,ManuscriptPart,Qira'a (14722)
14723,ManuscriptPart,Ownership (14723)
14724,ManuscriptPart,Seal (14724)
14725,ManuscriptPart,Qira'a transmission (14725)
14726,ManuscriptPart,Muqabila (14726)
14727,ManuscriptPart,Seal (14727)
14728,ManuscriptPart,Seal (14728)
14729,ManuscriptPart,Seal (14729)
14730,ManuscriptPart,Correction note (14730)
14731,ManuscriptPart,Reading note (14731)
14732,ManuscriptPart,Reading note (14732)
14733,ManuscriptPart,Reading note (14733)
14734,ManuscriptPart,Reading note (14734)
14735,ManuscriptPart,Muqabila (14735)
14736,ManuscriptPart,Reading note (14736)
14737,ManuscriptPart,Table of Contents 1 (14737)
14738,ManuscriptPart,Marginal annotation 1 (14738)
14739,ManuscriptPart,Seal 1 (14739)
14740,ManuscriptPart,Supplementary note 1 (14740)
14741,ManuscriptPart,Reading note (14741)
14742,ManuscriptPart,Reading note (14742)
14743,ManuscriptPart,Reading note (14743)
14744,ManuscriptPart,Seal (14744)
14745,ManuscriptPart,Seal (14745)
14746,ManuscriptPart,Reading note (14746)
14747,ManuscriptPart,Samāʿ transmission (14747)
